,A,B,Category
1859,-1.5394273709115318,2.3160768115825507,2
1860,1.0509746314690198,0.8269140965005263,1
1861,0.9779654160192353,1.258408195841795,1
1862,-2.817791862189832,2.0799205455244065,2
1863,0.773373237779828,4.193904548139076,0
1864,1.214189841677812,1.9286337453812894,1
1865,-2.526423001630342,2.862239589273885,2
1866,3.4612651604646434,3.0195963796081258,1
1867,-2.4683362132965025,3.168004318525764,2
1868,0.9726472613099938,3.823500217970014,0
1869,0.8881702826411946,0.0563620109054096,1
1870,1.79499920657762,0.2421826456483256,1
1871,2.08294764916392,-0.1320607333724364,1
1872,4.5402847764025545,2.1973464495092623,1
1873,0.8778175541210628,3.6403090410862826,0
1874,1.1990093492821132,1.6790584406572078,1
1875,-2.8567629106282144,1.5765993607286437,2
1876,1.6895172886459218,0.8003890893962643,1
1877,1.0768512872754583,4.842948601562586,0
1878,1.153428415887808,3.28061419741944,0
1879,0.8338485889107199,0.8465699258547441,1
1880,3.364859980349636,2.0845306728167965,1
1881,0.6998372335306579,4.044210345614351,0
1882,2.643602221662459,-0.7766952466244688,1
1883,0.6735240616422418,5.29346676938428,0
1884,1.678053450663524,4.377072759456035,0
1885,1.5621208843644308,5.440175404988129,0
1886,1.3660300632387936,-1.309255022277251,1
1887,-0.355167845719385,2.0697398781348904,2
1888,-1.65988193015267,3.557513120769662,2
1889,-1.2922867431947316,1.4625153867587908,2
1890,1.1223053134401788,3.7628672004522903,1
1891,-2.3128724382816706,2.507816251565683,2
1892,0.6839314026953508,4.110250216437363,0
1893,1.699102806114071,-1.3464971142450648,1
1894,2.413629723246089,1.2064914112116307,1
1895,-2.5635706083754157,2.5459225142965867,2
1896,1.0011582542286905,1.6544245064860714,1
1897,2.644225388902062,1.6059152661543998,1
1898,1.9003807743100696,5.237447871420533,0
1899,0.47823762785419016,6.2333193812653755,0
1900,0.467303243583142,3.072737304707066,0
1901,-0.8485674200896463,3.6542380960389447,2
1902,0.19837375306363492,0.6901361260651344,1
1903,2.500980657926176,0.7480508159329933,1
1904,0.1898016634752695,3.1273141730873073,0
1905,-0.4538651288774369,5.636592662805878,0
1906,3.7595815097463494,0.2358938460708928,1
1907,-0.6394592383618631,6.239483427980836,2
1908,0.9878366776655096,0.3953580759048064,1
1909,2.9803331369052,2.373739513246315,1
1910,-0.4321476654588321,2.4984070948489183,2
1911,1.5987892188514927,3.6725953857015328,0
1912,1.272885296008602,0.8096666268370909,1
1913,-3.522699659760872,2.918502958925416,2
1914,1.4765645549169406,-0.3979899045743096,1
1915,2.0177415535097105,0.7139364941786277,1
1916,-3.423435735059687,3.3896886086613462,2
1917,-2.546128892830221,2.445657921370866,2
1918,0.25729362520228816,4.696010975150314,2
1919,0.6703175034481031,3.865312869413784,0
1920,-0.4192323909659328,4.09216126460822,2
1921,-1.4842307054237334,1.8179874573386925,2
1922,-1.421960546820353,2.695665856052309,2
1923,1.4991246880384965,0.39109507866131443,1
1924,1.1834874719574484,4.887357254357694,0
1925,0.9366180882893125,0.6264215893441558,1
1926,-2.088968688743415,3.2756137508724787,2
1927,1.7899233535502723,1.4681073582822939,1
1928,0.9031504325982979,3.00640767149165,0
1929,1.811362655435366,-0.30759437397583156,1
1930,2.1256079115735136,3.866991785023025,0
1931,-1.140224891271211,4.099228806262035,2
1932,2.368084944294239,0.3800839635148717,1
1933,0.9202015805295393,6.476783247227345,0
1934,-0.7255371934740734,4.597586882514164,2
1935,2.3828408749425316,2.04005045144089,1
1936,0.020325078053718082,3.9578055517490034,0
1937,1.7203255417160603,1.328228129815025,1
1938,-1.9646783199320967,2.5182061885711433,2
1939,1.2149516494783303,4.187564887910638,0
1940,0.47221932985195414,3.9355933721642455,2
1941,0.8614947537756968,4.612538569285003,0
1942,-2.325251633396018,3.3048611277851245,2
1943,2.494352995906593,1.5649792711627275,1
1944,2.9083395571514177,0.5683566424345095,1
1945,-2.6767137402214614,0.9945498176367109,2
1946,-0.6301795878018233,2.0813838360645915,1
1947,0.16687636323701005,4.5442186648345455,0
1948,3.3170002471194886,0.6620859673430148,1
1949,2.1004918129932557,6.598668493703782,0
1950,1.270869490313864,2.1181078009871293,0
1951,2.416856631556951,1.6952080900796098,1
1952,-3.087678584632979,-0.7764030309456484,2
1953,-0.03550400555899347,4.388755464486097,0
1954,1.6827663287650516,0.5338657834686289,1
1955,2.1034245930180413,2.978959957488666,0
1956,-0.3336737416358593,2.6507377948621063,2
1957,1.4329125397212468,5.813364285371054,0
1958,2.1215322515657196,4.650281769455151,0
1959,-0.8004209403827542,3.3690043012173296,0
1960,1.8120560760650128,0.7604026811248425,1
1961,0.9729386326127901,4.206845769790964,0
1962,-1.2988808743507025,1.1234246776342003,2
1963,1.387099129018147,1.236003204002353,1
1964,-2.1809611704328256,2.6063005068715155,2
1965,1.388542350207565,4.841184074325208,0
1966,1.8945097273393883,1.4862391906588872,1
1967,0.594534991305929,4.150992864046303,0
1968,-1.6429070585639338,3.644189335934523,2
1969,-1.4615682489004993,4.412110329588981,2
1970,3.4088258737927197,6.333850819406795,0
1971,2.2907559956098944,0.8823866480902606,1
1972,2.7516731816308844,-0.7556914548200266,1
1973,-0.1220193527782516,4.87640068048918,0
1974,3.3821011032372166,0.7248497355862946,1
1975,2.668603365771066,1.733317420226837,1
1976,1.3945507715932957,-0.38808041991327946,1
1977,-1.6097090110470724,3.4766580853966498,2
1978,-0.9560991084753686,2.2428832098749907,2
1979,-1.43016020907492,5.459012819050881,2
1980,0.07567044094454678,2.79339374975717,2
1981,1.8901547368300022,4.045892467839033,0
1982,0.5475680129606662,3.6659467709748057,0
1983,2.4563812505905753,1.685873284718193,1
1984,-1.8748934928304861,3.701015817903599,2
1985,2.230895077122133,-0.45265370709014663,1
1986,-0.3774832019696659,3.3072159312345044,2
1987,4.099418608117162,-1.1256536978507468,1
1988,-0.4190008816421076,3.4756533423787506,2
1989,2.057216748401382,5.193163235603644,0
1990,3.4933213889466668,0.688496652031346,1
1991,-0.9331005619133185,3.2559955630119113,2
1992,-0.7587957226798715,1.864044846928103,2
1993,2.128601643329615,5.383405919485211,0
1994,-2.5657913148967033,4.082018949163032,2
1995,2.0936606219271336,-0.535109451558645,1
1996,1.0415756838848431,3.5302745246876786,0
1997,1.6172185253677926,5.23047855297293,0
1998,-1.1354354247941925,5.357974211558446,2
1999,-0.9340667938018524,2.7406969583961502,2
2000,-1.4905246180183926,2.5162653604082954,2
2001,-1.7394309710602527,3.852070417363178,2
2002,-0.17880888186932875,0.8848175241878916,1
2003,1.2682684395236914,4.418690210332782,0
2004,1.7730581085626596,0.7533632694554935,1
2005,1.4430207289649302,4.464893649690069,0
2006,1.9888789327449352,-0.4110627752704725,1
2007,0.7397382350989321,1.8641294250276959,1
2008,2.262762822320418,0.5561921727910841,1
2009,-0.07880450445841691,3.4532401826592465,2
2010,2.579853212316008,1.022520261918713,1
2011,0.5926232585723274,1.3292615462660633,1
2012,-1.061675729999011,3.924139717669024,2
2013,0.39986024199523507,3.196498905420297,0
2014,-0.764011313269412,3.636521750528803,2
2015,1.5727951136442144,0.6715568981255885,1
2016,2.626488293414746,0.2996108937921216,1
2017,-1.8152076187523454,4.02580325596352,2
2018,-3.944812114870801,2.5668513514703055,2
2019,3.0461094663332426,2.617091186623883,1
2020,1.454520953975282,2.27465081220834,1
2021,-0.1528962210431728,4.02245536065433,0
2022,0.25067270008291076,2.9204233720533344,0
2023,-0.1589759072253749,3.2363545909329123,2
2024,-2.017685598287582,2.854854617651734,2
2025,-2.6344584932698067,4.939370810424037,2
2026,-2.0314376895695934,2.868572271395367,2
2027,-0.759897744524211,2.7483511807405114,2
2028,-0.47866600043554297,3.25588181025567,2
2029,-0.6479478464914705,2.8679973394837246,2
2030,1.9689360536503475,1.231582430432609,1
2031,-2.3295133445325806,2.683036536164791,2
2032,1.3762388071400546,3.1096138172743713,0
2033,1.5809521087922962,5.972098387082715,0
2034,-0.9748351882736723,2.7336596390614707,2
2035,0.2649843229360568,5.431743952381771,0
2036,0.1587769809302686,2.9024400344090795,0
2037,2.3021666789469704,0.7201794167770694,1
2038,2.039599368840079,0.9794823544535814,1
2039,0.44427626913533325,3.347528905016107,0
2040,-2.3029047168121464,0.4110782766035048,2
2041,-1.2235419141895203,2.3714892088617816,2
2042,0.26050208009400855,1.8805743164760336,1
2043,1.1888571249840316,5.8508188244392345,0
2044,-3.5320378081511836,3.171257410546054,2
2045,2.6474337240961905,-0.3384993390962101,1
2046,0.6345919809506144,4.32807824158617,0
2047,0.37895400958113235,4.065865597712383,0
2048,1.36747909071976,5.634614977787196,0
2049,1.4234821660013266,3.687666204124911,0
2050,-3.1116966896231597,2.1580661513828394,2
2051,3.7095218967747554,-0.8655656535375,1
2052,1.924800996615726,2.5340744455481286,1
2053,-1.9812257813131893,1.8006372160905804,2
2054,-2.8166338702939018,2.634056490685533,2
2055,3.3774999977573605,1.7894982389270098,1
2056,-0.3559415760480067,2.3351626376623695,0
2057,0.9937856918247134,4.627413092057509,0
2058,1.183258831252664,1.6054344783683137,1
2059,1.1915105461861066,3.2974218057698397,0
2060,-1.5880434313644782,2.4207352201493517,2
2061,2.3799445965085977,2.3052724663526902,1
2062,-0.12782063077567396,2.3653283728899552,0
2063,2.716182691976318,0.7819596133625208,1
2064,1.5512874688190421,-0.03169343408040104,1
2065,-0.02565664582358318,3.419118020836896,2
2066,-1.7580150891912556,1.666063019617633,2
2067,1.7741832751132405,3.4169077235769523,0
2068,-0.672946895870637,5.702349419573926,0
2069,3.140645025900103,0.6618498844597696,1
2070,-2.381016699149716,3.044176107386381,2
2071,2.3183399614211124,0.6038366518978703,1
2072,-4.030851334892722,3.038363393894039,2
2073,-1.981019263187196,4.095299092023342,2
2074,1.4507009932504173,-0.6830679806960755,1
2075,0.7063889449765308,5.5709182680684615,0
2076,1.3050231546847704,5.244374590771148,0
2077,1.069308223841911,4.266225492195107,0
2078,-0.9593292342222058,3.723241815959114,2
2079,2.4477604823823613,1.415401464366979,1
2080,-2.82133120695784,1.305698939715836,2
2081,-1.908116124596768,3.7272548347436,2
2082,1.0749375323622907,4.500968382645757,0
2083,1.2917464428146603,0.5442002103216661,1
2084,0.616348955910381,2.416920740846508,2
2085,0.6529205950261405,2.307473108628372,1
2086,2.115359096898704,0.625680346330949,1
2087,1.1559593668464645,0.20252640031982616,1
2088,-1.376859990414024,2.6924320371416846,2
2089,1.5997236879708776,5.194459008879785,0
2090,3.6889818821161837,1.273409849733572,1
2091,-0.7497997460006016,2.5450161089445302,2
2092,1.0257735179848633,0.5929623556661668,1
2093,-0.937472592315012,4.967348904039771,0
2094,-1.2470726782228576,3.444900238649447,2
2095,1.5619094569801397,4.981875895313964,0
2096,2.433625018718062,0.9139757994246076,1
2097,0.5056903654330128,4.490757935661674,0
2098,-2.650739913889722,3.0556158004026983,2
2099,-0.9755530038044603,3.414605478366357,2
2100,-0.6767995647564576,3.3353483215864945,2
2101,1.4046006504932989,2.7916421502210063,1
2102,-2.1561307188421983,1.3224061920165573,2
2103,-0.8914619099861036,2.280702296122097,2
2104,-2.0241442417941617,4.218280474734483,2
2105,-2.208785902697719,1.3720222981315782,2
2106,2.496264939312268,6.023376634864585,0
2107,-0.5139953093608032,5.799926964400022,0
2108,2.8813337191065127,4.289010107788545,0
2109,-1.0739054567280106,4.182870198100655,2
2110,-1.746589050739759,2.6451749701779965,2
2111,1.93358248273558,4.551662595116773,0
2112,0.20349819556829296,5.1858439268114,0
2113,3.8189092438608427,-1.4872704919764113,1
2114,-2.119891444395667,5.045758177768402,2
2115,0.20548577783992983,3.822941986575661,0
2116,-4.485547342071005,3.542775910932851,2
2117,-0.7489464156782238,1.1701936777368127,2
2118,1.120376563669727,4.537245407110708,0
2119,1.2163270078432138,4.403946735539013,0
2120,2.024256693338625,4.269960360876009,0
2121,1.7144322130496874,0.4595961588819862,1
2122,3.092380378183287,1.6949238490669676,1
2123,1.7818344279539784,5.6878282768835495,0
2124,1.171925304197996,2.7679257919226457,1
2125,-0.6634343449293714,2.6992782580040497,2
2126,1.4300519911821792,2.4740469164438585,0
2127,-1.487340807614529,3.2302140751990067,2
2128,0.7196199430660142,4.265310669209437,0
2129,1.3940706617525764,3.0635709910406197,0
2130,2.9564758313295116,0.28473072220378093,1
2131,1.7331212664941222,3.129384147383568,1
2132,2.773188601121423,4.0994483905453425,0
2133,2.4631805758608243,1.0730765645712108,1
2134,2.4121935179640857,0.6732914335818807,1
2135,-0.9413070402593685,3.7233002462457105,2
2136,2.0740823087622284,-0.3155499721444317,1
2137,-0.40052846407323117,2.790701877984893,2
2138,0.30669869361836877,4.349158254285136,0
2139,-1.854457689302279,2.827935708901667,2
2140,-2.383117363177899,2.083077019162636,2
2141,0.9584938870181805,1.4541354870816066,1
2142,1.6537322478929068,4.355607716930812,0
2143,-3.941323347965803,4.776370243492426,2
2144,0.44759941961100647,4.1957834906674325,0
2145,0.8186030623826792,6.560510824746599,0
2146,1.3459272860136227,3.9110016763294753,0
2147,-1.9885639606633396,5.702178035357177,2
2148,1.928736704984374,4.47399672822924,0
2149,1.9275223649042654,2.0797066910184174,1
2150,-1.4305894625515123,0.8772403376924962,2
2151,1.2416811453537235,-0.22605741515074196,1
2152,1.6409306394479521,2.1221665924888025,1
2153,2.0518733617597356,4.687190128195576,0
2154,0.9228515429520412,2.265783458492571,1
2155,2.151666475495818,0.6844497835831483,1
2156,2.32103047551009,3.472294928190151,0
2157,1.630663499437381,3.8538675492366425,0
2158,-0.06925447852297073,3.218931267986945,0
2159,0.039428270671326704,1.8874568418480653,2
2160,-0.8487163087897854,3.283566671383737,2
2161,-3.8339626231869928,3.11133274448255,2
2162,-2.5904970961192797,4.080320183935565,2
2163,0.17470058330374927,5.352333684586823,0
2164,2.4431005331728444,6.274078220199494,0
2165,-2.1288220156024233,2.6739857961926234,2
2166,0.9209175305241055,4.0398499788557025,0
2167,3.438697372217243,1.2237529335509203,1
2168,1.8769939836356757,5.195151433801334,0
2169,1.1197340066178756,5.1907498936068555,0
2170,1.2002196061123835,1.0412835018646527,1
2171,-0.25626258788264744,5.995626964976656,0
2172,2.4546366945380957,-0.2948231282391507,1
2173,2.3186237698044483,4.501640637015543,0
2174,0.9464139569101288,4.185616543081798,0
2175,1.3290866850408734,4.1510129039029815,0
2176,2.463052552632126,4.346567047331957,0
2177,1.4129454591817987,2.058148953785929,1
2178,1.7053606407240318,4.4327702382058005,0
2179,1.633535402878891,0.27004634059397614,1
2180,-2.268372050644622,1.905966749509328,2
2181,0.545173741035738,4.876538694305606,0
2182,0.8460469120797689,4.114369398636599,0
2183,0.5359854799449503,4.3588239191240294,0
2184,2.815111964098079,-0.5914752766409943,1
2185,-1.0943380623975791,3.002076342873709,2
2186,-2.0304128221396454,5.181933927495864,2
2187,1.2001136418594058,4.633410309576128,0
2188,2.7013072913002985,1.074268279257686,1
2189,-2.152006477323569,3.0018386930371763,2
2190,4.809245386951604,-0.23624418111184542,1
2191,-2.1952115869712867,2.016455626750924,2
2192,2.6441227584897806,2.0563033591941093,1
2193,-0.028872551457777007,1.9522039019019808,1
2194,-1.9534065654570072,3.0953109955261473,2
2195,-0.760779475900381,3.113331595155418,0
2196,-1.7591087263560086,3.492373551784418,2
2197,-3.7857769090554076,3.1786032761746226,2
2198,1.512067554223008,-0.7903274956813084,1
2199,-2.0968377731177235,3.128804977538807,2
2200,-0.24003398079892513,4.194005699038275,0
2201,0.39018819355882883,4.0979476967838915,0
2202,1.5744830859698355,4.453447627195296,0
2203,2.3874421424361065,5.089591154279563,0
2204,-0.29356797211692554,1.742020323374225,2
2205,0.9430780090299304,3.5048990032617198,2
2206,-1.120287402669153,5.925515305697985,0
2207,2.4093749696145723,3.920076025985893,0
2208,-2.1108732161331014,3.771598018977439,2
2209,0.8202914228729058,3.2341498769930386,0
2210,3.04013335748927,0.798219896712178,1
2211,0.19903651858280624,2.9754089467665468,0
2212,2.3924557648723614,3.966323329321512,0
2213,0.9403266112534725,0.7684171902412139,1
2214,-4.065904870271934,4.176635794661035,2
2215,-1.3423209146890454,2.946979270387641,2
2216,2.5400722725229388,1.7149649010501733,1
2217,1.7976051245944789,1.6795109497884382,1
2218,0.02575213310196478,3.839790904117546,0
2219,2.3610010386479887,1.4155867063316165,1
2220,3.2419639977072197,0.03632806463411875,1
2221,-2.018342781681124,5.184724888529361,0
2222,1.1126988670467384,-1.532647309643067,1
2223,-2.5777263850799415,4.64659308094513,2
2224,-1.333867060693217,3.3811581803880606,2
2225,2.417420730323516,-0.8901904559443616,1
2226,2.7434016609116574,4.130366465023827,0
2227,1.0829502341937927,1.9289466548847665,1
2228,1.2006053466186017,-0.09518505203134131,1
2229,2.8964668195831407,1.2486607733527293,1
2230,-2.541592489225522,3.0051454644347144,2
2231,-0.07151073117873796,2.1975901154518622,0
2232,0.88894189148888,3.749822586657812,0
2233,3.869073757509473,0.79420596114009,1
2234,-2.1963885559613745,3.783048621362131,2
2235,3.033363671111203,0.10616393689168324,1
2236,-2.250077505199563,4.593680791209816,2
2237,-1.6773827840759625,2.2223698137344625,2
2238,-0.2526251183883945,5.1921814370207935,0
2239,-2.1478929063412826,2.4084566587712413,2
2240,-1.2110297606133869,4.097998507395315,2
2241,-1.7944676038291187,2.8965079248426915,2
2242,2.509049292904953,5.7731460973486755,0
2243,1.8335544771391072,3.925056238306647,2
2244,2.2773384502800837,0.6378032817129873,1
2245,-2.6327883681067767,3.0488894504989346,2
2246,1.315636043227686,3.9917381321162804,0
2247,2.8233788836869866,0.9992984605485835,1
2248,3.073769979555313,1.2602189640495547,1
2249,-3.3254780677553573,1.0400039169008655,2
2250,-1.0509484427049796,2.0168628064533567,2
2251,-0.5365299495401444,2.6448565677859968,2
2252,0.6530624611861926,-0.5576221440069102,1
2253,-1.121441028457095,2.2369619155978206,2
2254,-1.3645610277167008,1.8915913117556236,2
2255,1.3808762874242222,5.954043108337802,0
2256,3.015600293319243,2.5671515461783523,1
2257,-0.5769197151668969,3.063595584759012,2
2258,-1.16420622632304,1.8448741518921694,2
2259,1.4780698323541341,4.247687854107487,0
2260,1.4324231143735504,3.946208295479792,0
2261,-0.6220514106619047,2.5871623484409083,2
2262,1.5052136969630774,4.549935116133234,0
2263,1.1755702754429602,4.253183786486724,0
2264,-0.48546260971491306,3.620347560659708,0
2265,-1.4209261413201095,3.7131065186377965,2
2266,-1.238687131409808,3.961499270706842,0
2267,1.0829905714984527,3.3919060289043785,0
2268,2.992952302331356,0.2638355961411506,1
2269,2.470644037924698,0.40096486351779875,1
2270,1.9886540713983396,-0.8149381662749939,1
2271,2.2073031872784847,1.2607677059481261,1
2272,-0.25427596709889166,3.7968807126115593,0
2273,3.299555816413519,0.7859406164665934,1
2274,-0.9214768809565713,2.5594292947636115,2
2275,-0.08230181905887268,3.79478148885707,0
2276,2.724982416052014,0.5141494375864236,1
2277,2.928031090814309,5.54372787727575,0
2278,1.6648028436041407,0.9795873102432336,1
2279,-0.47788091586068804,4.546202256874096,0
2280,0.7050627386563312,2.9866125386425955,0
2281,-0.2362042839322136,0.0732119094720739,1
2282,-0.2804100496216271,5.2434017209558395,0
2283,0.04114286910895104,4.685611337067773,0
2284,1.4057554285874296,2.5034372023604536,1
2285,-1.396749500511958,5.177731208206685,2
2286,-1.9436423820222837,2.402547537378327,2
2287,-2.197803598638253,3.2515471017700666,2
2288,-0.05977518561489914,0.31149680770839927,2
2289,0.19599021015643103,5.757823076287557,0
2290,2.115564378355599,0.29378344834269465,1
2291,-0.34049928235863836,5.015997033866571,2
2292,1.4103530931938069,4.226179362265441,0
2293,-1.5268039443771189,3.587570352812645,2
2294,2.5080231029724245,3.977293743704034,0
2295,-1.461294280652861,5.41871188693867,0
2296,-1.1943950275336612,4.245009366688404,2
2297,-0.1302352049643607,3.4498026420305146,2
2298,1.3258466829596518,4.070770870088428,0
2299,-1.5413327112596054,1.9866585705259414,2
2300,-3.0180608846098385,2.3558805713858506,2
2301,1.9888545727863056,0.2649290095417971,1
2302,-0.11762497818790996,4.50958413118247,0
2303,2.649150800973451,-0.041199880237035136,1
2304,1.4210514409537454,5.3261796498904594,0
2305,2.846090911424491,0.687544133992015,1
2306,2.5867290568447387,4.867997967843207,0
2307,1.2267236254464018,4.942699913466228,0
2308,-0.8149137107176525,4.222047578313983,2
2309,-2.6673697162130736,3.05039388458455,2
2310,-0.09344301015585654,3.0402203331856605,2
2311,1.6956027004347558,1.8233319836447466,1
2312,-2.035181336092083,1.2720422699532965,2
2313,0.6422071301831243,5.211445952395155,0
2314,-1.4734053875640785,3.589164522669957,2
2315,-1.9498723273319616,4.858906885861485,2
2316,0.19904203639136064,4.003783750510594,0
2317,0.05564370552962572,5.225722131672968,0
2318,1.4248926059876497,-1.7282663773973534,1
2319,3.2809285394963634,2.4984905535460156,1
2320,0.8108108143108057,5.497028463416602,0
2321,-2.6334765957174735,3.8078048857629785,2
2322,-1.0360137043454927,2.1211050711274675,2
2323,5.267114992957927,0.731562409519391,1
2324,0.6671015641650151,3.9353718860607945,0
2325,0.4536506621480171,5.346764922094766,0
2326,1.254575444924682,0.46007846171615974,1
2327,-1.7339831152381249,4.050895132381145,2
2328,-1.7835419426338388,3.007054267140903,2
2329,1.6557674882759117,0.5970902986045763,1
2330,-2.7133184517649935,2.9274158624099327,2
2331,1.3669446214518703,1.5290952856691573,1
2332,2.8144515675831774,3.3197046389901668,0
2333,-1.8022449134921215,3.2597290550125084,2
2334,2.372332274247834,5.479639623883143,0
2335,-1.0523134019759588,1.5428823782087226,2
2336,-0.17119857386460735,3.8659672827039557,0
2337,-1.0587388636017931,4.18760790826584,2
2338,1.3874746043455324,0.9459669305995984,1
2339,1.6681299912682155,3.839320136700247,0
2340,-3.016462180704193,3.551895686381048,2
2341,0.7341170389299971,0.14973278955346703,1
2342,-1.02794563695242,4.680663848299282,0
2343,-0.03855582918794598,3.701455473865528,0
2344,1.072251759939772,-0.34835336592404276,1
2345,1.293488123562318,5.345842291029257,0
2346,-0.7187176297697901,3.062340801773054,2
2347,0.9075393016074049,4.07246802730337,0
2348,1.1742516207349616,0.22097439179337208,1
2349,-2.3689597947129886,2.8051949951453308,2
2350,0.052358062736493016,5.715939025747021,0
2351,1.2720491670533822,5.1463761239053705,0
2352,-0.2625155558840171,0.31181000735393216,1
2353,-1.4912566082711345,2.388006767473396,2
2354,0.8730512267529372,4.714385829386762,0
2355,-1.3407740575689784,2.7895899452298742,2
2356,1.495180425634861,-0.451017861972554,1
2357,-0.6653670520039986,2.237577713199726,2
2358,3.7479742646086853,1.1664177882344058,1
2359,2.9699538851110137,1.5309452416996434,1
2360,1.2809933935850248,2.112628397416816,1
2361,-1.9261929056348515,1.060264069547648,2
2362,0.641648472592373,3.424230230137006,0
2363,1.9782948159555676,-0.1938706987016281,1
2364,0.20367151888400126,4.020161875191879,0
2365,1.1459994262662754,-0.5371816131302674,1
2366,2.1670815823879543,0.6171941898797858,1
2367,-0.045289774035195185,3.833763010793387,0
2368,1.1327766165118707,4.535968363648665,0
2369,3.2445957864459043,-0.4433335610894924,1
2370,-1.1381586529128997,3.2048072261664298,2
2371,-0.5808329008691124,4.624835176765565,2
2372,2.413462312583322,0.2059988853578466,1
2373,0.7778711817264493,4.397979627758536,0
2374,1.2658679728887872,3.9526657996879777,0
2375,0.6995232638399227,3.7429459436790937,0
2376,-2.5032155987780422,2.4753045110437615,2
2377,1.061522653116882,4.403209314156932,0
2378,-1.5569592417321787,1.9169164309923208,2
2379,-0.48392261824280025,3.1843805345822225,2
2380,1.7464840208673744,0.11368490072664594,1
2381,2.4715238888988735,4.006189130067106,0
2382,1.136473619444179,1.0118512603578793,1
2383,2.8647096231075118,0.8981193034063875,1
2384,2.578732782002822,-0.36794045135320674,1
2385,-1.7167232479499186,1.3487303923208216,2
2386,0.21315428320145868,5.822270253228111,0
2387,-2.359312750865464,3.1395807917433105,2
2388,1.832253332545216,0.14118271661332937,1
2389,1.689359191339474,3.361828186287941e-05,1
2390,2.96805076591318,1.3394501761297242,1
2391,-0.9324674836725128,3.577064370674816,2
2392,3.035227926164976,1.5600877980993646,1
2393,-1.4731233075582708,3.326212576927933,2
2394,1.5275624422101914,0.9910976829251679,1
2395,-0.5289922996383738,3.3192456502792793,2
2396,-0.9430714053163946,1.7703748736124576,2
2397,1.3835895192386984,0.20083631686185122,1
2398,0.9041970572243992,5.187901982164251,0
2399,0.4233047564263497,-1.085093980606245,1
2400,0.6340226205719746,3.7849935053309762,2
2401,0.2715215667640358,5.0391522227714995,0
2402,-0.9721769601531037,2.170251480435927,2
2403,0.6460321852819508,3.4689801639138818,0
2404,0.7643566275401343,1.0925249550710203,1
2405,1.8268007620699334,3.4646631368491163,0
2406,2.062015766025034,4.110724986697028,0
2407,1.5815135736202743,1.8698708122529988,1
2408,-2.6578312885128343,2.7575203466831573,2
2409,1.6089511888130181,4.957650513427851,0
2410,-0.7272393774809894,2.159586712262491,2
2411,0.2799434246854122,4.013390226644523,0
2412,2.368572249974567,1.3220200935679383,1
2413,0.9543952244569571,1.2336227252750218,1
2414,3.458557634382947,1.2245731961439805,1
2415,-0.3165868311769535,4.570838196797573,0
2416,-0.12458305922551838,2.003167986566358,2
2417,0.6972884732434648,4.833621110923348,0
2418,2.1389135268228134,0.3215415994220784,1
2419,1.7897223236606021,4.77707792236319,0
2420,1.1864059999485406,0.3650379607774136,1
2421,1.1073245277639565,3.4246913151821294,0
2422,-0.33025144437610576,3.3304113598916416,0
2423,1.712736870306935,0.3666038383666522,1
2424,-0.4971440288926523,2.9028559353725885,2
2425,1.3639353365924993,-0.504044105374051,1
2426,-1.380053634338779,4.2476269592649585,2
2427,-2.4018735149373223,2.6783058538062114,2
2428,-2.7267441968489647,3.9615911085916955,2
2429,1.592711024380188,0.0941505349627818,1
2430,-2.6006186586755744,2.625875890052558,2
2431,2.987526760009632,4.2591919009925325,0
2432,1.9263584960720843,4.152430119150692,0
2433,0.32794560881810253,0.8408081269867672,1
2434,1.1049329299589488,0.26943933403137765,1
2435,3.466683937295298,-0.40713868831607547,1
2436,0.17230021167737286,4.636531805694083,2
2437,1.2583554780617996,3.965666784400951,0
2438,1.778321817287011,2.457255345783717,0
2439,1.2124966572554579,-0.19436333628737712,1
2440,-1.5230306351759568,-0.252096335874453,2
2441,3.5243827763616853,3.8678632044963015,0
2442,-1.035610240698214,4.893490933023114,0
2443,0.4828100574777991,5.089468623216961,0
2444,4.7267311287728,-0.36391950677862517,1
2445,2.0630679738073647,-0.17835413732531347,1
2446,-2.3028038529063695,3.6681012698980613,2
2447,1.2308855228811157,-0.15070156038580262,1
2448,0.7144713579060529,1.9546937304897356,1
2449,2.0983440674393883,2.3107316828844837,1
2450,3.254664507669567,-0.01926970328506228,1
2451,-1.7075194428636764,1.33603693849694,2
2452,-1.393316826680108,5.167839627946038,0
2453,1.2996266100267537,2.9343962034012327,0
2454,-0.6815607125347725,3.9425847364901463,2
2455,-1.9272126800412457,3.8253661392816873,2
2456,0.8130151297133164,4.217332044737343,0
2457,0.47171710519969956,4.583865827235589,0
2458,1.7787089887308887,4.592793219843756,0
2459,-1.2364632224832772,4.243435542696756,2
2460,0.7537930683035747,3.4448674196407185,0
2461,-1.4139500835823546,3.6266406851646606,2
2462,-0.9809673159625321,2.89858136645097,2
2463,-1.0187152987474812,1.5772518997212732,2
2464,1.7637537092810112,4.2265686858028495,0
2465,-3.1659575133052114,1.6503324254520435,2
2466,-0.6765335637063485,5.369714146165279,0
2467,0.5473580194513326,0.5954421512830576,1
2468,0.0884843309163823,2.322990859224463,0
2469,1.8899913704339357,0.9118738154753,1
2470,-1.3212003845180669,3.2607985936168826,2
2471,-0.05627183972789318,0.40060929234008713,1
2472,2.1570438575678144,2.1414333112531505,1
2473,0.11229695267959228,4.474717497654304,2
