,id,latitude,longitude,name,opening_hours,rating,utc_offset,open_at_hour_0_day_0,open_at_hour_1_day_0,open_at_hour_2_day_0,open_at_hour_3_day_0,open_at_hour_4_day_0,open_at_hour_5_day_0,open_at_hour_6_day_0,open_at_hour_7_day_0,open_at_hour_8_day_0,open_at_hour_9_day_0,open_at_hour_10_day_0,open_at_hour_11_day_0,open_at_hour_12_day_0,open_at_hour_13_day_0,open_at_hour_14_day_0,open_at_hour_15_day_0,open_at_hour_16_day_0,open_at_hour_17_day_0,open_at_hour_18_day_0,open_at_hour_19_day_0,open_at_hour_20_day_0,open_at_hour_21_day_0,open_at_hour_22_day_0,open_at_hour_23_day_0,open_at_hour_0_day_1,open_at_hour_1_day_1,open_at_hour_2_day_1,open_at_hour_3_day_1,open_at_hour_4_day_1,open_at_hour_5_day_1,open_at_hour_6_day_1,open_at_hour_7_day_1,open_at_hour_8_day_1,open_at_hour_9_day_1,open_at_hour_10_day_1,open_at_hour_11_day_1,open_at_hour_12_day_1,open_at_hour_13_day_1,open_at_hour_14_day_1,open_at_hour_15_day_1,open_at_hour_16_day_1,open_at_hour_17_day_1,open_at_hour_18_day_1,open_at_hour_19_day_1,open_at_hour_20_day_1,open_at_hour_21_day_1,open_at_hour_22_day_1,open_at_hour_23_day_1,open_at_hour_0_day_2,open_at_hour_1_day_2,open_at_hour_2_day_2,open_at_hour_3_day_2,open_at_hour_4_day_2,open_at_hour_5_day_2,open_at_hour_6_day_2,open_at_hour_7_day_2,open_at_hour_8_day_2,open_at_hour_9_day_2,open_at_hour_10_day_2,open_at_hour_11_day_2,open_at_hour_12_day_2,open_at_hour_13_day_2,open_at_hour_14_day_2,open_at_hour_15_day_2,open_at_hour_16_day_2,open_at_hour_17_day_2,open_at_hour_18_day_2,open_at_hour_19_day_2,open_at_hour_20_day_2,open_at_hour_21_day_2,open_at_hour_22_day_2,open_at_hour_23_day_2,open_at_hour_0_day_3,open_at_hour_1_day_3,open_at_hour_2_day_3,open_at_hour_3_day_3,open_at_hour_4_day_3,open_at_hour_5_day_3,open_at_hour_6_day_3,open_at_hour_7_day_3,open_at_hour_8_day_3,open_at_hour_9_day_3,open_at_hour_10_day_3,open_at_hour_11_day_3,open_at_hour_12_day_3,open_at_hour_13_day_3,open_at_hour_14_day_3,open_at_hour_15_day_3,open_at_hour_16_day_3,open_at_hour_17_day_3,open_at_hour_18_day_3,open_at_hour_19_day_3,open_at_hour_20_day_3,open_at_hour_21_day_3,open_at_hour_22_day_3,open_at_hour_23_day_3,open_at_hour_0_day_4,open_at_hour_1_day_4,open_at_hour_2_day_4,open_at_hour_3_day_4,open_at_hour_4_day_4,open_at_hour_5_day_4,open_at_hour_6_day_4,open_at_hour_7_day_4,open_at_hour_8_day_4,open_at_hour_9_day_4,open_at_hour_10_day_4,open_at_hour_11_day_4,open_at_hour_12_day_4,open_at_hour_13_day_4,open_at_hour_14_day_4,open_at_hour_15_day_4,open_at_hour_16_day_4,open_at_hour_17_day_4,open_at_hour_18_day_4,open_at_hour_19_day_4,open_at_hour_20_day_4,open_at_hour_21_day_4,open_at_hour_22_day_4,open_at_hour_23_day_4,open_at_hour_0_day_5,open_at_hour_1_day_5,open_at_hour_2_day_5,open_at_hour_3_day_5,open_at_hour_4_day_5,open_at_hour_5_day_5,open_at_hour_6_day_5,open_at_hour_7_day_5,open_at_hour_8_day_5,open_at_hour_9_day_5,open_at_hour_10_day_5,open_at_hour_11_day_5,open_at_hour_12_day_5,open_at_hour_13_day_5,open_at_hour_14_day_5,open_at_hour_15_day_5,open_at_hour_16_day_5,open_at_hour_17_day_5,open_at_hour_18_day_5,open_at_hour_19_day_5,open_at_hour_20_day_5,open_at_hour_21_day_5,open_at_hour_22_day_5,open_at_hour_23_day_5,open_at_hour_0_day_6,open_at_hour_1_day_6,open_at_hour_2_day_6,open_at_hour_3_day_6,open_at_hour_4_day_6,open_at_hour_5_day_6,open_at_hour_6_day_6,open_at_hour_7_day_6,open_at_hour_8_day_6,open_at_hour_9_day_6,open_at_hour_10_day_6,open_at_hour_11_day_6,open_at_hour_12_day_6,open_at_hour_13_day_6,open_at_hour_14_day_6,open_at_hour_15_day_6,open_at_hour_16_day_6,open_at_hour_17_day_6,open_at_hour_18_day_6,open_at_hour_19_day_6,open_at_hour_20_day_6,open_at_hour_21_day_6,open_at_hour_22_day_6,open_at_hour_23_day_6,nb_checkins_by_user_u-1,nb_checkins_by_user_u-2,nb_checkins_by_user_u-3,nb_checkins_by_user_u-4,nb_checkins_by_user_u-5,nb_checkins_by_user_u-6,nb_checkins_by_user_u-7,nb_checkins_by_user_u-8,nb_checkins_by_user_u-9,nb_checkins_by_user_u-10,nb_checkins_by_user_u-11,nb_checkins_by_user_u-12,nb_checkins_by_user_u-13,nb_checkins_by_user_u-14,nb_checkins_by_user_u-15,nb_checkins_by_user_u-16,nb_checkins_by_user_u-17,nb_checkins_total
685,ChIJcaydoRRu5kcRBioh0XXcZ4I,48.875105,2.3514017999999997,Cho Cantine,"{'0': [], '1': [{'_1': 12.0, '_2': 15.0}, {'_1': 18.5, '_2': 22.0}], '2': [{'_1': 12.0, '_2': 15.0}, {'_1': 18.5, '_2': 22.0}], '3': [{'_1': 12.0, '_2': 15.0}, {'_1': 18.5, '_2': 22.0}], '4': [{'_1': 12.0, '_2': 15.0}], '5': [{'_1': 12.0, '_2': 15.0}, {'_1': 18.5, '_2': 22.0}], '6': [{'_1': 19.0, '_2': 22.5}]}",4.6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,ChIJwwliZQ9u5kcR0NLPz-ekzb0,48.8666048,2.3601909,Au Comptoir de Jo,"{'0': [], '1': [{'_1': 11.5, '_2': 15.0}], '2': [{'_1': 11.5, '_2': 15.0}], '3': [{'_1': 11.5, '_2': 15.0}], '4': [{'_1': 11.5, '_2': 15.0}], '5': [{'_1': 11.5, '_2': 15.0}], '6': []}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,ChIJrSwUgahqHRURJ_FugWmu7kU,32.3302636,34.85220820000001,the scotsman,"{'0': [{'_1': 8.0, '_2': 24.0}], '1': [{'_1': 8.0, '_2': 24.0}], '2': [{'_1': 8.0, '_2': 24.0}], '3': [{'_1': 8.0, '_2': 24.0}], '4': [{'_1': 8.0, '_2': 24.0}], '5': [{'_1': 8.0, '_2': 24.0}], '6': [{'_1': 8.0, '_2': 24.0}]}",3.8,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
688,ChIJEygQHppy5kcR78OD17jjjIA,48.84539829999999,2.4278604,Crêperie,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,ChIJWVriPv1t5kcRKw5CYbSkGEI,48.8648007,2.3693868,Restaurant Il Borgo,"{'0': [{'_1': 0.0, '_2': 10.0}], '1': [{'_1': 11.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 10.0}, {'_1': 11.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 10.0}, {'_1': 11.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 10.0}, {'_1': 11.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 10.0}, {'_1': 11.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 10.0}, {'_1': 11.0, '_2': 24.0}]}",3.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,ChIJnx8MrDxy5kcRr2ZLgJs6lqs,48.830841099999994,2.3761207000000004,Mairie de Paris BFM,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",5.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,ChIJD41c8Rlu5kcRhRpEyoDR-iE,48.865511,2.350403,Twinkie Breakfasts,"{'0': [{'_1': 10.0, '_2': 16.5}], '1': [], '2': [{'_1': 10.0, '_2': 15.0}], '3': [{'_1': 10.0, '_2': 15.0}], '4': [{'_1': 10.0, '_2': 15.0}], '5': [{'_1': 10.0, '_2': 15.0}], '6': [{'_1': 10.0, '_2': 16.5}]}",4.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,ChIJQdCO-Rlu5kcR6rLDvYyYf2Y,48.865640899999995,2.3504818,Chez Meunier,"{'0': [{'_1': 7.5, '_2': 20.0}], '1': [{'_1': 7.5, '_2': 20.0}], '2': [{'_1': 7.5, '_2': 20.0}], '3': [{'_1': 7.5, '_2': 20.0}], '4': [{'_1': 7.5, '_2': 20.0}], '5': [{'_1': 7.5, '_2': 20.0}], '6': [{'_1': 7.5, '_2': 20.0}]}",2.9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,ChIJP1Pouxdu5kcRUW8DVIxOGMI,48.867817200000005,2.3469618999999997,Lockwood,"{'0': [{'_1': 10.0, '_2': 16.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 18.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 10.0, '_2': 24.0}]}",4.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,ChIJR4sTJBBu5kcRjJVsiGveF7Q,48.867688,2.3562292,Da Michele,"{'0': [{'_1': 18.0, '_2': 23.5}], '1': [{'_1': 12.0, '_2': 23.5}], '2': [{'_1': 12.0, '_2': 23.5}], '3': [{'_1': 12.0, '_2': 23.5}], '4': [], '5': [], '6': [{'_1': 18.0, '_2': 23.5}]}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,ChIJyVy5YBlu5kcRrZA5UpQsF7g,48.86248270000001,2.350111399999999,Shisha One,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",2.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,ChIJOYvGjhlu5kcRzxNQBimjIf8,48.864508799999996,2.3503580000000004,Poisson Pot de Pierre,"{'0': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 22.5}], '1': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 22.5}], '2': [], '3': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 22.5}], '4': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 22.5}], '5': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 22.5}], '6': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 22.5}]}",2.3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,ChIJG6UBrtfd4EcRmVjInO_YTKc,49.4432586,1.0942556,Maugard Christophe Francois,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,ChIJ558nmhNu5kcRPM8t3Sg5WKQ,48.87316060000001,2.3525387,Tous Aux Petites Ecuries,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,ChIJTcEJrBpu5kcRJuqTsksr0YQ,48.8656824,2.3562441,Les Vignerons Parisiens,"{'0': [], '1': [], '2': [{'_1': 11.0, '_2': 13.5}, {'_1': 15.5, '_2': 20.0}], '3': [{'_1': 11.0, '_2': 13.5}, {'_1': 15.5, '_2': 20.0}], '4': [{'_1': 11.0, '_2': 13.5}, {'_1': 15.5, '_2': 20.0}], '5': [{'_1': 11.0, '_2': 13.5}, {'_1': 15.5, '_2': 20.0}], '6': [{'_1': 11.0, '_2': 13.5}, {'_1': 15.0, '_2': 20.5}]}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,ChIJ0xlSvRNu5kcRzDQbkG9me1o,48.8730835,2.353101699999999,La Manne,"{'0': [], '1': [], '2': [{'_1': 12.0, '_2': 19.0}], '3': [{'_1': 12.0, '_2': 19.0}], '4': [{'_1': 12.0, '_2': 19.0}], '5': [{'_1': 12.0, '_2': 19.0}], '6': [{'_1': 14.0, '_2': 18.0}]}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,ChIJg7gG9Blu5kcRt-ToTntkRKg,48.8652509,2.3505839,Huan Huan,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,ChIJDTYHkS9u5kcRpwI5ndM1rM8,48.8647556,2.3330865000000003,La Rotonde des Tuileries,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",2.6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,ChIJmecXrxlu5kcRXBEIrh0t_6Y,48.864035,2.348562,Pierrot,"{'0': [], '1': [{'_1': 12.0, '_2': 23.0}], '2': [{'_1': 12.0, '_2': 23.0}], '3': [{'_1': 12.0, '_2': 23.0}], '4': [{'_1': 12.0, '_2': 23.0}], '5': [{'_1': 12.0, '_2': 23.0}], '6': [{'_1': 12.0, '_2': 23.0}]}",4.6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
